--> 18	6	-3.148252155663559
--> 19	0.5	-0.02768383752108696
--> 19	1	-0.1116337690632398
--> 19	1.5	-0.2524341477289302
--> 19	2	-0.4495363789976851
--> 19	2.5	-0.6997625419602831
--> 19	3	-0.9937991078768095
--> 19	3.5	-1.319134528131785
--> 19	4	-1.665413042393579
--> 19	4.5	-2.008689875420291
--> 19	5	-2.344389795129882
--> 19	5.5	-2.677617444867513
--> 19	6	-3.011953714858366
--> 20	0.5	-0.02573545425968171
--> 20	1	-0.1035886143826428
--> 20	1.5	-0.2340241301305656
--> 20	2	-0.4168273198865623
--> 20	2.5	-0.6499256158516256
--> 20	3	-0.9264461650282315
--> 20	3.5	-1.233985648987929
--> 20	4	-1.554261807147661
--> 20	4.5	-1.879091989563968
--> 20	5	-2.206392665219838
--> 20	5.5	-2.530983866626011
--> 20	6	-2.855721620730733
--> 21	0.5	-0.02358371063339531
--> 21	1	-0.09476859761237551
--> 21	1.5	-0.2136821627912103
--> 21	2	-0.3794668972599007
--> 21	2.5	-0.5885584602410423
--> 21	3	-0.8327417153593635
--> 21	3.5	-1.099428388370151
--> 21	4	-1.380708267267744
--> 21	4.5	-1.670594102189359
--> 21	5	-1.968025460895489
--> 21	5.5	-2.269302492256083
--> 21	6	-2.572788797971461
--> 22	0.5	-0.0142994319846685
--> 22	1	-0.05737649364792807
--> 22	1.5	-0.1293881332452706
--> 22	2	-0.2300350206921137
--> 22	2.5	-0.3584604359667097
--> 22	3	-0.5133693027448802
--> 22	3.5	-0.6925084717960098
--> 22	4	-0.8938350002254685
--> 22	4.5	-1.113644674610237
--> 22	5	-1.347938798094276
--> 22	5.5	-1.593085972901447
--> 22	6	-1.849187829776533
--> 23	0.5	-0.007487626545012853
--> 23	1	-0.03001621775873809
--> 23	1.5	-0.06766438137049634
--> 23	2	-0.1204801687604405
--> 23	2.5	-0.1884670239140917
--> 23	3	-0.2714939558029812
--> 23	3.5	-0.3693909344459789
--> 23	4	-0.4819274913869216
--> 23	4.5	-0.6087400921399901
--> 23	5	-0.749335287431831
--> 23	5.5	-0.9033269546489477
--> 23	6	-1.069729383637242
--> 24	0.5	-0.004790719938699588
--> 24	1	-0.01919499992408593
--> 24	1.5	-0.04325731867575309
--> 24	2	-0.07700667987914518
--> 24	2.5	-0.120464734546461
--> 24	3	-0.1736362251473076
--> 24	3.5	-0.2364696594631533
--> 24	4	-0.3089327313631482
--> 24	4.5	-0.3909400311009166
--> 24	5	-0.4824173036192929
--> 24	5.5	-0.5832477162990964
--> 24	6	-0.6932427924804491
--> 25	0.5	-0.003228115441938784
--> 25	1	-0.01292980812301453
--> 25	1.5	-0.02913218234759597
--> 25	2	-0.05185342301931822
--> 25	2.5	-0.08110828719010967
--> 25	3	-0.1169062868674147
--> 25	3.5	-0.1592487110190414
--> 25	4	-0.2081155590285686
--> 25	4.5	-0.2634886043415665
--> 25	5	-0.325338821763471
--> 25	5.5	-0.3936362745853511
--> 25	6	-0.4683389538563115
--> 26	0.5	-0.002195785152738329
--> 26	1	-0.008793040397702958
--> 26	1.5	-0.01980874480925802
--> 26	2	-0.03525468272812801
--> 26	2.5	-0.0551405461061141
--> 26	3	-0.0794733061294467
--> 26	3.5	-0.1082559332932004
--> 26	4	-0.1414867813826659
--> 26	4.5	-0.1791587904494542
--> 26	5	-0.2212397046804933
--> 26	5.5	-0.2677397835939411
--> 26	6	-0.3186586452853252
--> 27	0.5	-0.001463404735651106
--> 27	1	-0.005859449526644973
--> 27	1.5	-0.01319875278611169
--> 27	2	-0.02348893606069405
--> 27	2.5	-0.03673637863454544
--> 27	3	-0.05294561687229001
--> 27	3.5	-0.07211927072842027
--> 27	4	-0.09425772515800175
--> 27	4.5	-0.1193595282704196
--> 27	5	-0.1474150847152661
--> 27	5.5	-0.1784194987616529
--> 27	6	-0.2123691440266857
--> 28	0.5	-0.0008629150361359609
--> 28	1	-0.003454820056942521
--> 28	1.5	-0.007781703879839172
--> 28	2	-0.01384799670545777
--> 28	2.5	-0.02165745720133613
--> 28	3	-0.03121270700492054
--> 28	3.5	-0.04251531070286439
--> 28	4	-0.05556584593439754
--> 28	4.5	-0.07036399748307223
--> 28	5	-0.08690829346707681
--> 28	5.5	-0.1051911557804043
--> 28	6	-0.1252115414488984
--> 29	0.5	-0.0003458850063206843
--> 29	1	-0.001384786128981294
--> 29	1.5	-0.003119117471404226
--> 29	2	-0.005550699149139738
--> 29	2.5	-0.008681040761241144
--> 29	3	-0.01251118737676839
--> 29	3.5	-0.01704175863155281
--> 29	4	-0.02227310047462752
--> 29	4.5	-0.02820510882720993
--> 29	5	-0.0348374364401445
--> 29	5.5	-0.0421690269809549
--> 29	6	-0.05019413603785142
--> 30	0.5	0.000156246574391063
--> 30	1	0.0006254765010676129
--> 30	1.5	0.001408620853333505
--> 30	2	0.002506376063752163
--> 30	2.5	0.003919410172059859
--> 30	3	0.005648237773756513
--> 30	3.5	0.007693102861415686
--> 30	4	0.01005410413069325
--> 30	4.5	0.01273123311850231
--> 30	5	0.01572437827307594
--> 30	5.5	0.01903348396867369
--> 30	6	0.02265823641320083
--> 31	0.5	0.0006505549048646246
--> 31	1	0.002604449212657972
--> 31	1.5	0.005865936712522867
--> 31	2	0.01043820764222506
--> 31	2.5	0.0163240891082551
--> 31	3	0.02352557857416681
--> 31	3.5	0.0320437733021195
--> 31	4	0.04187918257025612
--> 31	4.5	0.05303162012179992
--> 31	5	0.06550040822114314
--> 31	5.5	0.07928474957447068
--> 31	6	0.09437874945777654
--> 32	0.5	0.00119265865121649
--> 32	1	0.004775017887821798
--> 32	1.5	0.01075526269271615
--> 32	2	0.01913947330863359
--> 32	2.5	0.02993287313206355
--> 32	3	0.04313911553298547
--> 32	3.5	0.05876032091178278
--> 32	4	0.07679714930346042
--> 32	4.5	0.09724875015387918
--> 32	5	0.1201136524133129
--> 32	5.5	0.1453842728937668
--> 32	6	0.1730475959054339
--> 33	0.5	0.001826475520917103
--> 33	1	0.007313339512156398
--> 33	1.5	0.0164739237211522
--> 33	2	0.02931787528998621
--> 33	2.5	0.04585324176309941
--> 33	3	0.06608569424451828
--> 33	3.5	0.09001841617783903
--> 33	4	0.1176515133607519
--> 33	4.5	0.1489831456622759
--> 33	5	0.1840057336240672
--> 33	5.5	0.2226967470951083
--> 33	6	0.2650610758027558
--> 34	0.5	0.002604380196038479
--> 34	1	0.010429730991102
--> 34	1.5	0.02349660792315102
--> 34	2	0.04181938488839103
--> 34	2.5	0.06540981398156814
--> 34	3	0.09427609842743798
--> 34	3.5	0.1284215647955838
--> 34	4	0.1678443277559594
--> 34	4.5	0.2125345503805692
--> 34	5	0.2624576371383948
--> 34	5.5	0.3176198157410851
--> 34	6	0.378012797920556
--> 35	0.5	0.003700265343602967
--> 35	1	0.01482197589260492
--> 35	1.5	0.03339718557844878
--> 35	2	0.05944759283771315
--> 35	2.5	0.09299050548615154
--> 35	3	0.1340356558300496
--> 35	3.5	0.1825813812709632
--> 35	4	0.2385965533496404
--> 35	4.5	0.3020418591605453
--> 35	5	0.3729307509228031
--> 35	5.5	0.4511913486789008
--> 35	6	0.5366983852127283
--> 36	0.5	0.005432973634748103
--> 36	1	0.02177088178924311
--> 36	1.5	0.04906631105743221
--> 36	2	0.08735407538518278
--> 36	2.5	0.1366578299998941
--> 36	3	0.196976303296743
--> 36	3.5	0.2682248891083662
--> 36	4	0.3503703742160333
--> 36	4.5	0.4433485100127543
--> 36	5	0.5468911994163428
--> 36	5.5	0.6609927054571361
--> 36	6	0.7852951797067423
--> 37	0.5	0.008562296271284459
--> 37	1	0.03433061089383081
--> 37	1.5	0.07739998647841434
--> 37	2	0.1378261014480618
--> 37	2.5	0.2155864407169778
--> 37	3	0.3104420565884191
--> 37	3.5	0.4222354649769189
--> 37	4	0.5504143086761669
--> 37	4.5	0.6945587267938571
--> 37	5	0.8538914440731806
--> 37	5.5	1.027475386449057
--> 37	6	1.214674116611185
--> 38	0.5	0.01538805741274486
--> 38	1	0.06176056996365938
--> 38	1.5	0.139264708025677
--> 38	2	0.2474491451045921
--> 38	2.5	0.3853667711215665
--> 38	3	0.5511362605156687
--> 38	3.5	0.7418693565506407
--> 38	4	0.9537486439172033
--> 38	4.5	1.184232682775534
--> 38	5	1.429175207024729
--> 38	5.5	1.685955662191303
--> 38	6	1.952504903465843
--> 39	0.5	0.02064778706792586
--> 39	1	0.08298354059397073
--> 39	1.5	0.1873055384738845
--> 39	2	0.3334740125727448
--> 39	2.5	0.5200690517641903
--> 39	3	0.7428373801855742
--> 39	3.5	0.9937862049288253
--> 39	4	1.265146337728413
--> 39	4.5	1.550489178136965
--> 39	5	1.845715903309084
--> 39	5.5	2.145820887688397
--> 39	6	2.452477580405375
--> 40	0.5	0.02216970740866328
--> 40	1	0.08923114860250417
--> 40	1.5	0.2016286583238606
--> 40	2	0.3593152511679196
--> 40	2.5	0.5612034278654325
--> 40	3	0.8035962887310315
--> 40	3.5	1.079342988198323
--> 40	4	1.378407395376947
--> 40	4.5	1.690373922771403
--> 40	5	2.012097998650618
--> 40	5.5	2.337429075673239
--> 40	6	2.666905532621299
--> 41	0.5	0.02380426749152819
--> 41	1	0.09596411668008703
--> 41	1.5	0.2170402832761431
--> 41	2	0.3868240409215668
--> 41	2.5	0.6035379007339252
--> 41	3	0.8614495559707561
--> 41	3.5	1.152585919484731
--> 41	4	1.463692375762041
--> 41	4.5	1.782070967697967
--> 41	5	2.109905620960762
--> 41	5.5	2.445599152189494
--> 41	6	2.784499431819747
--> 42	0.5	0.02535925363218904
--> 42	1	0.102418422680597
--> 42	1.5	0.2318523303977389
--> 42	2	0.4132715650426241
--> 42	2.5	0.6437947389659426
--> 42	3	0.9155204554118442
--> 42	3.5	1.218318002154816
--> 42	4	1.53868106750292
--> 42	4.5	1.868066693752694
--> 42	5	2.205177388675301
--> 42	5.5	2.543097511659743
--> 42	6	2.883788402898116
--> 43	0.5	0.02685109731195997
--> 43	1	0.1086519449649242
--> 43	1.5	0.2461101708690176
--> 43	2	0.4385482846537932
--> 43	2.5	0.6819587970742702
--> 43	3	0.9659246992029572
--> 43	3.5	1.279204678674758
--> 43	4	1.610445338480099
--> 43	4.5	1.947578012361481
--> 43	5	2.288574317889224
--> 43	5.5	2.630699893202052
--> 43	6	2.973269165414114
--> 44	0.5	0.02833440395274912
--> 44	1	0.1148832664920842
--> 44	1.5	0.2604415281303333
--> 44	2	0.4640871139843467
--> 44	2.5	0.7200512997767605
--> 44	3	1.015606108854048
--> 44	3.5	1.338437719471282
--> 44	4	1.676541795124398
--> 44	4.5	2.018493118558109
--> 44	5	2.365760880179459
--> 44	5.5	2.715102772892293
--> 44	6	3.064232487181075
--> 45	0.5	0.02983880907691007
--> 45	1	0.1212155387626451
--> 45	1.5	0.2748943418660619
--> 45	2	0.4894224950221255
--> 45	2.5	0.7573599023656331
--> 45	3	1.064350843764414
--> 45	3.5	1.39765750551984
--> 45	4	1.744927208557894
--> 45	4.5	2.094807194731201
--> 45	5	2.447386857535455
--> 45	5.5	2.800599159015786
--> 45	6	3.153290621098301
--> 46	0.5	0.03070207372485036
--> 46	1	0.1249586890652003
--> 46	1.5	0.2835657757408618
--> 46	2	0.5048256605516625
--> 46	2.5	0.7794409221614171
--> 46	3	1.091359146396391
--> 46	3.5	1.427266176130345
--> 46	4	1.776916305180419
--> 46	4.5	2.129747381960231
--> 46	5	2.483620910972591
--> 46	5.5	2.837206782193954
--> 46	6	3.189014679035152
--> 47	0.5	0.03206273216735409
--> 47	1	0.1307261201175582
--> 47	1.5	0.296792513450064
--> 47	2	0.5282087492682231
--> 47	2.5	0.8138787539203819
--> 47	3	1.135584577385566
--> 47	3.5	1.479283650482934
--> 47	4	1.833311678428096
--> 47	4.5	2.187944760038417
--> 47	5	2.542518687970702
--> 47	5.5	2.895569690958387
--> 47	6	3.245336983755694
--> 48	0.5	0.03222111369595701
--> 48	1	0.1315737036004089
--> 48	1.5	0.2987858694873957
--> 48	2	0.5315612555685596
--> 48	2.5	0.8178529754653933
--> 48	3	1.139393205319469
--> 48	3.5	1.481789448273499
--> 48	4	1.835015941167011
--> 48	4.5	2.190264506005688
--> 48	5	2.544188217319649
--> 48	5.5	2.894758015021239
--> 48	6	3.239073937479895
--> 49	0.5	0.0321032235900024
--> 49	1	0.1312791197534958
--> 49	1.5	0.2981860107083783
--> 49	2	0.5303818873860206
--> 49	2.5	0.8150138222842429
--> 49	3	1.132891803371552
--> 49	3.5	1.468529662986272
--> 49	4	1.811188750977289
--> 49	4.5	2.154167545647546
--> 49	5	2.495088059520214
--> 49	5.5	2.830282421111181
--> 49	6	3.157999023833295
--> 50	0.5	0.03170707009789538
--> 50	1	0.1298299013589784
--> 50	1.5	0.2951744458770946
--> 50	2	0.5259426596801721
--> 50	2.5	0.8093355033038189
--> 50	3	1.125091879619682
--> 50	3.5	1.455858434492267
--> 50	4	1.789910501810153
--> 50	4.5	2.121131779152889
--> 50	5	2.445882705114959
--> 50	5.5	2.763414010045212
--> 50	6	3.074832197565863
--> 51	0.5	0.03196776265417066
--> 51	1	0.1310391656800213
--> 51	1.5	0.2979542854238535
--> 51	2	0.5312276085342232
--> 51	2.5	0.8178539517338983
--> 51	3	1.135216410000388
--> 51	3.5	1.461822383713209
--> 51	4	1.784161872580578
--> 51	4.5	2.097942347834155
--> 51	5	2.403384459145227
--> 51	5.5	2.70252821055198
--> 51	6	2.996722395477734
--> 52	0.5	0.03099414213673273
--> 52	1	0.1271621331684945
--> 52	1.5	0.2891205918278826
--> 52	2	0.5158388847877098
--> 52	2.5	0.7941480697814672
--> 52	3	1.096594146991866
--> 52	3.5	1.39874550864683
--> 52	4	1.692165821241648
--> 52	4.5	1.976479550009732
--> 52	5	2.255780555828848
--> 52	5.5	2.531228115113115
--> 52	6	2.802779625081193
--> 53	0.5	0.02945110455169725
--> 53	1	0.1209344148373099
--> 53	1.5	0.2752222952115067
--> 53	2	0.4924075305542007
--> 53	2.5	0.7591409532986122
--> 53	3	1.03968637462417
--> 53	3.5	1.31318437719062
--> 53	4	1.575231126860845
--> 53	4.5	1.831577349969472
--> 53	5	2.084909619143486
--> 53	5.5	2.334871009327447
--> 53	6	2.580830605531816
--> 54	0.5	0.02845429982138048
--> 54	1	0.1169060195105198
--> 54	1.5	0.2658393000716366
--> 54	2	0.4748039220723431
--> 54	2.5	0.7255589038855079
--> 54	3	0.9755829257601738
--> 54	3.5	1.21274475433604
--> 54	4	1.439428110218557
--> 54	4.5	1.662299747259123
--> 54	5	1.882677564834053
--> 54	5.5	2.09945974102734
--> 54	6	2.310842601692326
--> 55	0.5	0.02671901890754137
--> 55	1	0.1098502376476406
--> 55	1.5	0.2497050073257916
--> 55	2	0.4457535774929387
--> 55	2.5	0.6724873982463994
--> 55	3	0.8875149442428161
--> 55	3.5	1.085415306677893
--> 55	4	1.275790879995791
--> 55	4.5	1.462211292682258
--> 55	5	1.644495396249967
--> 55	5.5	1.821204387981784
--> 55	6	1.989670808483918
--> 56	0.5	0.02410596654653227
--> 56	1	0.09916314095096658
--> 56	1.5	0.225326141787105
--> 56	2	0.4007309277823831
--> 56	2.5	0.5918814970502846
--> 56	3	0.7640366907990486
--> 56	3.5	0.9184611843087417
--> 56	4	1.066423082885886
--> 56	4.5	1.209658488470235
--> 56	5	1.346367778395976
--> 56	5.5	1.474377181483096
--> 56	6	1.591499418262066
--> 57	0.5	0.02027773842706427
--> 57	1	0.08345917527033896
--> 57	1.5	0.1896358875876797
--> 57	2	0.3353646652877887
--> 57	2.5	0.4839725286150813
--> 57	3	0.6117080634215046
--> 57	3.5	0.7244593450166609
--> 57	4	0.8298631573860108
--> 57	4.5	0.9289739695960372
--> 57	5	1.020707207997913
--> 57	5.5	1.103042438267069
--> 57	6	1.175591769538565
--> 58	0.5	0.01247765435560891
--> 58	1	0.05137550820062303
--> 58	1.5	0.1166516883800752
--> 58	2	0.2041578370246379
--> 58	2.5	0.2888614496223707
--> 58	3	0.3592997772326773
--> 58	3.5	0.4211188065453707
--> 58	4	0.4776052103890528
--> 58	4.5	0.5289525682273445
--> 58	5	0.5749866228638819
--> 58	5.5	0.6153725996939276
--> 58	6	0.6505308726180406
--> 59	0.5	0.005246544978627628
--> 59	1	0.02160621054764804
--> 59	1.5	0.0490706672330413
--> 59	2	0.08593709497707654
--> 59	2.5	0.1219641510902068
--> 59	3	0.1518216485905378
--> 59	3.5	0.1776833391515257
--> 59	4	0.2007888291725191
--> 59	4.5	0.2213020297899526
--> 59	5	0.2393312466762633
--> 59	5.5	0.2549648245617724
--> 59	6	0.2685430417995169
